"Rule","Consequent","Support","Confidence","Lift","MissedBaskets","AvgPrice","AvgQty","ExpectedUplift","PotentialRevenue"
"{ALARM CLOCK BAKELIKE GREEN} => {ALARM CLOCK BAKELIKE PINK}","ALARM CLOCK BAKELIKE PINK",0.02288,0.429,10.01,557,4.58228607918263,6.81353767560664,239,7460.49
"{COOK WITH WINE METAL SIGN} => {GIN + TONIC DIET METAL SIGN}","GIN + TONIC DIET METAL SIGN",0.01795,0.456,10.3,392,2.7705198019802,15.0606435643564,179,7458.57
"{HANGING HEART ZINC T-LIGHT HOLDER} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01105,0.335,2.95,401,2.49391702846117,22.1968162083936,134,7436.39
"{JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT} => {JUMBO  BAG BAROQUE BLACK WHITE}","JUMBO  BAG BAROQUE BLACK WHITE",0.01779,0.394,7.77,500,2.61653721682848,14.4174757281553,197,7431.6
"{JUMBO BAG WOODLAND ANIMALS} => {JUMBO  BAG BAROQUE BLACK WHITE}","JUMBO  BAG BAROQUE BLACK WHITE",0.01664,0.353,6.95,558,2.61653721682848,14.4174757281553,197,7430.62
"{HOT WATER BOTTLE KEEP CALM} => {HOT WATER BOTTLE TEA AND SYMPATHY}","HOT WATER BOTTLE TEA AND SYMPATHY",0.01439,0.338,9.64,515,5.03184087363495,8.42121684867395,174,7376.08
"{LUNCH BAG RED RETROSPOT} => {LUNCH BAG WOODLAND}","LUNCH BAG WOODLAND",0.02879,0.336,6.06,1038,2.18364891518738,9.68145956607495,349,7373.27
"{JUMBO BAG APPLES} => {JUMBO STORAGE BAG SUKI}","JUMBO STORAGE BAG SUKI",0.02058,0.385,5.95,600,2.7507347972973,11.4966216216216,231,7305.18
"{SUKI  SHOULDER BAG} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01543,0.532,4.69,248,2.49391702846117,22.1968162083936,132,7303.58
"{WOOD BLACK BOARD ANT WHITE FINISH} => {WHITE HANGING HEART T-LIGHT HOLDER}","WHITE HANGING HEART T-LIGHT HOLDER",0.01138,0.304,2.47,476,3.2313000890472,15.6037399821906,145,7296.03
"{JUMBO BAG VINTAGE DOILY} => {JUMBO BAG PEARS}","JUMBO BAG PEARS",0.02025,0.301,9.25,860,2.43333333333333,11.5488215488215,259,7274.52
"{LOVE BUILDING BLOCK WORD} => {WHITE HANGING HEART T-LIGHT HOLDER}","WHITE HANGING HEART T-LIGHT HOLDER",0.01226,0.356,2.9,405,3.2313000890472,15.6037399821906,144,7269.61
"{JUMBO  BAG BAROQUE BLACK WHITE} => {JUMBO STORAGE BAG SUKI}","JUMBO STORAGE BAG SUKI",0.02309,0.455,7.03,505,2.7507347972973,11.4966216216216,230,7266.44
"{JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT} => {JUMBO BAG APPLES}","JUMBO BAG APPLES",0.01582,0.35,6.56,536,2.57344262295082,15.0389344262295,188,7260.46
"{JAM MAKING SET WITH JARS} => {JAM MAKING SET PRINTED}","JAM MAKING SET PRINTED",0.02583,0.418,6.63,658,1.90982638888889,13.8168402777778,275,7257.8
"{JUMBO BAG RED RETROSPOT,JUMBO STORAGE BAG SUKI} => {JUMBO BAG OWLS}","JUMBO BAG OWLS",0.01264,0.319,8.97,493,2.79323076923077,16.5184615384615,157,7256.28
"{RED RETROSPOT PICNIC BAG} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01313,0.455,4.01,288,2.49391702846117,22.1968162083936,131,7253.98
"{ROSES REGENCY TEACUP AND SAUCER} => {PINK REGENCY TEACUP AND SAUCER}","PINK REGENCY TEACUP AND SAUCER",0.03273,0.563,13.54,464,3.71778947368421,7.46315789473684,261,7248.26
"{CHARLOTTE BAG APPLES DESIGN} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01084,0.34,2.99,385,2.49391702846117,22.1968162083936,131,7246.23
"{LUNCH BAG RED RETROSPOT} => {LUNCH BAG PINK POLKADOT}","LUNCH BAG PINK POLKADOT",0.03316,0.387,6.5,958,2.03613406795225,9.59504132231405,371,7243.19
"{JUMBO  BAG BAROQUE BLACK WHITE} => {JUMBO BAG SCANDINAVIAN BLUE PAISLEY}","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",0.01675,0.33,7.49,621,2.70037267080745,12.9826086956522,205,7184.41
"{JUMBO BAG OWLS} => {JUMBO BAG PINK POLKADOT}","JUMBO BAG PINK POLKADOT",0.01532,0.431,6.47,370,2.60603618421053,17.2672697368421,159,7176.01
"{ALARM CLOCK BAKELIKE GREEN} => {ALARM CLOCK BAKELIKE RED}","ALARM CLOCK BAKELIKE RED",0.03502,0.656,11.42,335,4.40365714285714,7.39809523809524,220,7159.49
"{JUMBO BAG SCANDINAVIAN BLUE PAISLEY} => {JUMBO  BAG BAROQUE BLACK WHITE}","JUMBO  BAG BAROQUE BLACK WHITE",0.01675,0.38,7.49,499,2.61653721682848,14.4174757281553,190,7153.2
"{ALARM CLOCK BAKELIKE RED} => {ALARM CLOCK BAKELIKE GREEN}","ALARM CLOCK BAKELIKE GREEN",0.03502,0.61,11.42,410,4.54470769230769,6.27384615384615,250,7131.05
"{CHRISTMAS CRAFT LITTLE FRIENDS} => {PAPER CHAIN KIT 50'S CHRISTMAS}","PAPER CHAIN KIT 50'S CHRISTMAS",0.0116,0.39,6.19,331,3.37515177797051,16.3399826539462,129,7119.3
"{JUMBO BAG VINTAGE LEAF} => {JUMBO BAG ALPHABET}","JUMBO BAG ALPHABET",0.01735,0.361,7.29,562,2.39287610619469,14.6272123893805,203,7101.09
"{LUNCH BAG PINK POLKADOT} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.03316,0.556,6.5,483,2.13269181585678,12.3925831202046,269,7097.61
"{HOT WATER BOTTLE KEEP CALM} => {CHOCOLATE HOT WATER BOTTLE}","CHOCOLATE HOT WATER BOTTLE",0.01472,0.346,7.42,509,6.02895539906103,6.67605633802817,176,7088.53
"{JUMBO BAG PINK VINTAGE PAISLEY} => {JUMBO  BAG BAROQUE BLACK WHITE}","JUMBO  BAG BAROQUE BLACK WHITE",0.01505,0.318,6.27,590,2.61653721682848,14.4174757281553,188,7077.75
"{CHILDRENS CUTLERY POLKADOT PINK} => {CHILDRENS CUTLERY RETROSPOT RED}","CHILDRENS CUTLERY RETROSPOT RED",0.01445,0.485,20.29,280,4.98771167048055,10.4439359267735,136,7074
"{LUNCH BAG VINTAGE DOILY} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.02528,0.422,4.92,634,2.13269181585678,12.3925831202046,268,7071.18
"{SET OF 6 SPICE TINS PANTRY DESIGN} => {JAM MAKING SET WITH JARS}","JAM MAKING SET WITH JARS",0.01467,0.325,5.25,557,5.07986725663717,7.67787610619469,181,7060.44
"{WOODEN PICTURE FRAME WHITE FINISH} => {WOODEN FRAME ANTIQUE WHITE}","WOODEN FRAME ANTIQUE WHITE",0.0295,0.491,9.26,559,3.58291021671827,7.17647058823529,274,7057.33
"{HANGING HEART ZINC T-LIGHT HOLDER} => {WHITE HANGING HEART T-LIGHT HOLDER}","WHITE HANGING HEART T-LIGHT HOLDER",0.01198,0.363,2.95,384,3.2313000890472,15.6037399821906,139,7028.2
"{CHARLOTTE BAG PINK POLKADOT,RED RETROSPOT CHARLOTTE BAG} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01182,0.414,3.65,306,2.49391702846117,22.1968162083936,127,7012.85
"{EDWARDIAN PARASOL NATURAL} => {EDWARDIAN PARASOL BLACK}","EDWARDIAN PARASOL BLACK",0.01078,0.37,17.73,336,7.4188188976378,7.59580052493438,124,7005.66
"{JUMBO BAG VINTAGE DOILY,JUMBO BAG VINTAGE LEAF} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01609,0.57,5.02,222,2.49391702846117,22.1968162083936,127,7004.88
"{SPACEBOY LUNCH BOX} => {DOLLY GIRL LUNCH BOX}","DOLLY GIRL LUNCH BOX",0.02944,0.598,12.85,362,2.33511764705882,13.8305882352941,216,6991.32
"{JUMBO BAG VINTAGE DOILY,LUNCH BAG VINTAGE DOILY} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01363,0.494,4.35,255,2.49391702846117,22.1968162083936,126,6973.32
"{JUMBO BAG OWLS} => {JUMBO BAG STRAWBERRY}","JUMBO BAG STRAWBERRY",0.01078,0.303,6.74,453,2.41671532846715,21.0109489051095,137,6969.67
"{LUNCH BAG SUKI DESIGN} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.02457,0.35,6.18,834,2.04046376811594,11.6772946859903,292,6955.13
"{JUMBO BAG APPLES} => {JUMBO BAG WOODLAND ANIMALS}","JUMBO BAG WOODLAND ANIMALS",0.01658,0.31,6.58,673,2.93349187935035,11.3120649651972,209,6923.15
"{STRAWBERRY LUNCH BOX WITH CUTLERY} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01007,0.322,2.84,388,2.49391702846117,22.1968162083936,125,6916.08
"{HAND OVER THE CHOCOLATE   SIGN} => {GIN + TONIC DIET METAL SIGN}","GIN + TONIC DIET METAL SIGN",0.01603,0.435,9.85,380,2.7705198019802,15.0606435643564,165,6897.28
"{JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT} => {JUMBO BAG SCANDINAVIAN BLUE PAISLEY}","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",0.01746,0.387,8.78,506,2.70037267080745,12.9826086956522,196,6865.1
"{JUMBO BAG STRAWBERRY} => {JUMBO  BAG BAROQUE BLACK WHITE}","JUMBO  BAG BAROQUE BLACK WHITE",0.01483,0.33,6.5,551,2.61653721682848,14.4174757281553,182,6859.33
"{DOLLY GIRL LUNCH BOX} => {SPACEBOY LUNCH BOX}","SPACEBOY LUNCH BOX",0.02944,0.633,12.85,312,2.19468888888889,15.8111111111111,197,6853.2
"{JUMBO BAG SCANDINAVIAN BLUE PAISLEY} => {JUMBO BAG PINK VINTAGE PAISLEY}","JUMBO BAG PINK VINTAGE PAISLEY",0.02184,0.496,10.47,406,2.67275144508671,12.7028901734104,201,6837.05
"{LUNCH BAG APPLE DESIGN} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.02665,0.471,5.5,548,2.13269181585678,12.3925831202046,258,6821.68
"{LOVEBIRD HANGING DECORATION WHITE} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01034,0.347,3.06,355,2.49391702846117,22.1968162083936,123,6819.15
"{CHARLOTTE BAG SUKI DESIGN,RED RETROSPOT CHARLOTTE BAG} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01155,0.416,3.67,296,2.49391702846117,22.1968162083936,123,6816.44
"{RED RETROSPOT CHARLOTTE BAG,WOODLAND CHARLOTTE BAG} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.0116,0.42,3.7,293,2.49391702846117,22.1968162083936,123,6812.23
"{SMALL WHITE HEART OF WICKER} => {WHITE HANGING HEART T-LIGHT HOLDER}","WHITE HANGING HEART T-LIGHT HOLDER",0.01073,0.312,2.54,433,3.2313000890472,15.6037399821906,135,6811.59
"{JUMBO BAG WOODLAND ANIMALS} => {JUMBO STORAGE BAG SUKI}","JUMBO STORAGE BAG SUKI",0.02457,0.521,8.04,413,2.7507347972973,11.4966216216216,215,6804.66
"{POTTERING IN THE SHED METAL SIGN} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.0104,0.353,3.11,348,2.49391702846117,22.1968162083936,123,6800.28
"{JUMBO  BAG BAROQUE BLACK WHITE} => {JUMBO BAG WOODLAND ANIMALS}","JUMBO BAG WOODLAND ANIMALS",0.01664,0.328,6.95,623,2.93349187935035,11.3120649651972,204,6780.92
"{BLUE HARMONICA IN BOX} => {RED  HARMONICA IN BOX}","RED  HARMONICA IN BOX",0.01729,0.524,14.55,287,1.42746200607903,31.5395136778115,150,6770.69
"{CHOCOLATE HOT WATER BOTTLE} => {SCOTTIE DOG HOT WATER BOTTLE}","SCOTTIE DOG HOT WATER BOTTLE",0.01702,0.365,8.66,541,5.74779220779221,5.96233766233766,197,6767.18
"{TEA TIME PARTY BUNTING} => {PARTY BUNTING}","PARTY BUNTING",0.01116,0.438,4.79,262,5.80916167664671,10.1311377245509,115,6753.78
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG PINK POLKADOT} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01007,0.338,2.98,360,2.49391702846117,22.1968162083936,122,6735.84
"{JUMBO BAG RED RETROSPOT,JUMBO STORAGE BAG SUKI} => {JUMBO  BAG BAROQUE BLACK WHITE}","JUMBO  BAG BAROQUE BLACK WHITE",0.0174,0.439,8.66,406,2.61653721682848,14.4174757281553,178,6723.67
"{JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG RED RETROSPOT} => {JUMBO BAG STRAWBERRY}","JUMBO BAG STRAWBERRY",0.011,0.344,7.64,384,2.41671532846715,21.0109489051095,132,6707.5
"{LOVEBIRD HANGING DECORATION WHITE} => {WHITE HANGING HEART T-LIGHT HOLDER}","WHITE HANGING HEART T-LIGHT HOLDER",0.01259,0.423,3.44,314,3.2313000890472,15.6037399821906,133,6696.93
"{HOT WATER BOTTLE I AM SO POORLY} => {HOT WATER BOTTLE TEA AND SYMPATHY}","HOT WATER BOTTLE TEA AND SYMPATHY",0.01445,0.402,11.45,393,5.03184087363495,8.42121684867395,158,6694.53
"{LUNCH BAG WOODLAND} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.02879,0.519,6.06,488,2.13269181585678,12.3925831202046,253,6693.87
"{JUMBO BAG SCANDINAVIAN BLUE PAISLEY} => {JUMBO BAG APPLES}","JUMBO BAG APPLES",0.01368,0.311,5.81,555,2.57344262295082,15.0389344262295,173,6680.13
"{JUMBO BAG PINK VINTAGE PAISLEY} => {JUMBO STORAGE BAG SUKI}","JUMBO STORAGE BAG SUKI",0.02003,0.423,6.53,499,2.7507347972973,11.4966216216216,211,6675.13
"{CHOCOLATE HOT WATER BOTTLE} => {HOT WATER BOTTLE KEEP CALM}","HOT WATER BOTTLE KEEP CALM",0.01472,0.316,7.42,583,5.26492287917738,6.87917737789203,184,6672.43
"{LUNCH BAG  BLACK SKULL.} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.02271,0.327,5.76,856,2.04046376811594,11.6772946859903,280,6669.49
"{HEART OF WICKER LARGE} => {HEART OF WICKER SMALL}","HEART OF WICKER SMALL",0.02698,0.534,8.15,430,1.96453634085213,14.7769423558897,230,6665.83
"{JUMBO BAG APPLES} => {JUMBO BAG PEARS}","JUMBO BAG PEARS",0.02222,0.416,12.8,570,2.43333333333333,11.5488215488215,237,6663.58
"{JUMBO BAG RED RETROSPOT,JUMBO STORAGE BAG SUKI} => {JUMBO BAG APPLES}","JUMBO BAG APPLES",0.01538,0.388,7.27,443,2.57344262295082,15.0389344262295,172,6652.23
"{JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT} => {JUMBO BAG WOODLAND ANIMALS}","JUMBO BAG WOODLAND ANIMALS",0.01866,0.413,8.76,484,2.93349187935035,11.3120649651972,200,6633.19
"{LUNCH BAG  BLACK SKULL.} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.03196,0.459,6.54,687,2.16708495713172,9.69134840218238,315,6622.62
"{GIN + TONIC DIET METAL SIGN} => {COOK WITH WINE METAL SIGN}","COOK WITH WINE METAL SIGN",0.01795,0.406,10.3,480,2.39272222222222,14.1958333333333,195,6619.43
"{LUNCH BAG SUKI DESIGN} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.0295,0.42,6.68,744,2.06529155787641,10.2254134029591,312,6599.1
"{GREEN REGENCY TEACUP AND SAUCER} => {PINK REGENCY TEACUP AND SAUCER}","PINK REGENCY TEACUP AND SAUCER",0.03459,0.624,15,381,3.71778947368421,7.46315789473684,238,6596.55
"{JUMBO  BAG BAROQUE BLACK WHITE} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.02304,0.454,7.07,506,2.68828790459966,10.6746166950596,230,6592.26
"{CHILDRENS CUTLERY POLKADOT PINK} => {CHILDRENS CUTLERY POLKADOT BLUE}","CHILDRENS CUTLERY POLKADOT BLUE",0.01631,0.548,25.54,246,4.89961734693878,9.95663265306122,135,6576.43
"{JUMBO BAG WOODLAND ANIMALS} => {JUMBO BAG SCANDINAVIAN BLUE PAISLEY}","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",0.0151,0.32,7.27,586,2.70037267080745,12.9826086956522,188,6574.05
"{RED RETROSPOT CHARLOTTE BAG,STRAWBERRY CHARLOTTE BAG} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01111,0.418,3.68,283,2.49391702846117,22.1968162083936,118,6548.4
"{WOODEN FRAME ANTIQUE WHITE,WOODEN PICTURE FRAME WHITE FINISH} => {WHITE HANGING HEART T-LIGHT HOLDER}","WHITE HANGING HEART T-LIGHT HOLDER",0.01193,0.404,3.29,321,3.2313000890472,15.6037399821906,130,6538.71
"{PLEASE ONE PERSON METAL SIGN} => {COOK WITH WINE METAL SIGN}","COOK WITH WINE METAL SIGN",0.01647,0.36,9.15,534,2.39272222222222,14.1958333333333,192,6529.76
"{JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT} => {JUMBO STORAGE BAG SUKI}","JUMBO STORAGE BAG SUKI",0.0226,0.501,7.73,412,2.7507347972973,11.4966216216216,206,6527.61
"{SET OF 72 PINK HEART PAPER DOILIES} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01018,0.366,3.23,322,2.49391702846117,22.1968162083936,118,6523.94
"{JUMBO BAG APPLES} => {JUMBO BAG VINTAGE LEAF}","JUMBO BAG VINTAGE LEAF",0.01992,0.373,7.75,612,2.29795221843003,12.4334470989761,228,6522.18
"{JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG RED RETROSPOT} => {JUMBO BAG PINK POLKADOT}","JUMBO BAG PINK POLKADOT",0.01779,0.556,8.35,260,2.60603618421053,17.2672697368421,145,6505.07
"{LUNCH BAG  BLACK SKULL.} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.02857,0.411,6.53,749,2.06529155787641,10.2254134029591,308,6501.09
"{JUMBO BAG TOYS} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01883,0.659,5.81,178,2.49391702846117,22.1968162083936,117,6493.49
"{JUMBO BAG VINTAGE DOILY} => {LUNCH BAG VINTAGE DOILY}","LUNCH BAG VINTAGE DOILY",0.02758,0.41,6.83,726,1.82762773722628,11.9306569343066,298,6490.42
"{TOY TIDY PINK POLKADOT} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01335,0.52,4.59,225,2.49391702846117,22.1968162083936,117,6476.77
"{GIN + TONIC DIET METAL SIGN} => {PLEASE ONE PERSON METAL SIGN}","PLEASE ONE PERSON METAL SIGN",0.01625,0.368,8.04,511,2.43326946107784,14.1341317365269,188,6467.38
"{JUMBO BAG RED RETROSPOT,LUNCH BAG RED RETROSPOT} => {JUMBO BAG STRAWBERRY}","JUMBO BAG STRAWBERRY",0.01034,0.326,7.26,390,2.41671532846715,21.0109489051095,127,6455.85
"{WOOD S/3 CABINET ANT WHITE FINISH} => {WHITE HANGING HEART T-LIGHT HOLDER}","WHITE HANGING HEART T-LIGHT HOLDER",0.01012,0.307,2.5,417,3.2313000890472,15.6037399821906,128,6454.76
"{60 CAKE CASES VINTAGE CHRISTMAS} => {PAPER CHAIN KIT VINTAGE CHRISTMAS}","PAPER CHAIN KIT VINTAGE CHRISTMAS",0.01368,0.404,9.04,369,3.36859068627451,12.8480392156863,149,6451.98
"{CHOCOLATE HOT WATER BOTTLE} => {HOT WATER BOTTLE I AM SO POORLY}","HOT WATER BOTTLE I AM SO POORLY",0.02145,0.46,12.8,460,5.8789802130898,5.18569254185693,212,6450.96
"{JUMBO STORAGE BAG SUKI} => {JUMBO STORAGE BAG SKULLS}","JUMBO STORAGE BAG SKULLS",0.02008,0.31,8.07,817,2.79534188034188,9.10968660968661,253,6449.44
"{SET OF 6 SPICE TINS PANTRY DESIGN} => {SET OF 3 CAKE TINS PANTRY DESIGN}","SET OF 3 CAKE TINS PANTRY DESIGN",0.02244,0.497,6.6,415,5.84500726744186,5.34811046511628,206,6447.48
"{JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT} => {JUMBO BAG PINK VINTAGE PAISLEY}","JUMBO BAG PINK VINTAGE PAISLEY",0.01614,0.358,7.55,530,2.67275144508671,12.7028901734104,190,6441.99
"{RED RETROSPOT CHARLOTTE BAG} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.02156,0.382,4.46,638,2.13269181585678,12.3925831202046,244,6441.31
"{HOT WATER BOTTLE TEA AND SYMPATHY} => {CHOCOLATE HOT WATER BOTTLE}","CHOCOLATE HOT WATER BOTTLE",0.01828,0.521,11.18,307,6.02895539906103,6.67605633802817,160,6437.81
"{LUNCH BAG RED RETROSPOT} => {LUNCH BAG SPACEBOY DESIGN}","LUNCH BAG SPACEBOY DESIGN",0.03065,0.358,5.65,1004,2.00968885047537,8.90060501296456,359,6429.32
"{JUMBO BAG WOODLAND ANIMALS} => {JUMBO BAG PINK VINTAGE PAISLEY}","JUMBO BAG PINK VINTAGE PAISLEY",0.01532,0.325,6.86,582,2.67275144508671,12.7028901734104,189,6421.96
"{ZINC METAL HEART DECORATION} => {WHITE HANGING HEART T-LIGHT HOLDER}","WHITE HANGING HEART T-LIGHT HOLDER",0.01149,0.393,3.2,324,3.2313000890472,15.6037399821906,127,6420.13
"{JUMBO BAG RED RETROSPOT,LUNCH BAG RED RETROSPOT} => {JUMBO BAG PINK POLKADOT}","JUMBO BAG PINK POLKADOT",0.01363,0.43,6.46,330,2.60603618421053,17.2672697368421,142,6385.38
"{LUNCH BAG SUKI DESIGN} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.03196,0.455,6.54,699,2.10808025177026,9.51376868607396,318,6378.64
"{SMALL HEART MEASURING SPOONS} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01089,0.422,3.72,273,2.49391702846117,22.1968162083936,115,6377.46
"{HOT WATER BOTTLE I AM SO POORLY} => {CHOCOLATE HOT WATER BOTTLE}","CHOCOLATE HOT WATER BOTTLE",0.02145,0.597,12.8,265,6.02895539906103,6.67605633802817,158,6367.7
"{JUMBO BAG RED RETROSPOT,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO  BAG BAROQUE BLACK WHITE}","JUMBO  BAG BAROQUE BLACK WHITE",0.01702,0.457,9.02,369,2.61653721682848,14.4174757281553,169,6361.49
"{RED RETROSPOT CHARLOTTE BAG} => {CHARLOTTE BAG SUKI DESIGN}","CHARLOTTE BAG SUKI DESIGN",0.02775,0.491,10.21,525,1.20502844141069,20.4732650739477,258,6359.53
"{JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG RED RETROSPOT} => {JUMBO BAG STRAWBERRY}","JUMBO BAG STRAWBERRY",0.0116,0.409,9.1,306,2.41671532846715,21.0109489051095,125,6355.01
"{JUMBO BAG STRAWBERRY} => {JUMBO BAG PINK VINTAGE PAISLEY}","JUMBO BAG PINK VINTAGE PAISLEY",0.01576,0.35,7.4,534,2.67275144508671,12.7028901734104,187,6345.57
"{LARGE WHITE HEART OF WICKER} => {WHITE HANGING HEART T-LIGHT HOLDER}","WHITE HANGING HEART T-LIGHT HOLDER",0.01045,0.34,2.77,370,3.2313000890472,15.6037399821906,126,6342.88
"{SMALL GLASS HEART TRINKET POT} => {WHITE HANGING HEART T-LIGHT HOLDER}","WHITE HANGING HEART T-LIGHT HOLDER",0.01084,0.366,2.98,343,3.2313000890472,15.6037399821906,126,6329.67
"{JUMBO BAG RED RETROSPOT,JUMBO BAG VINTAGE DOILY} => {JUMBO BAG PINK POLKADOT}","JUMBO BAG PINK POLKADOT",0.01308,0.414,6.22,338,2.60603618421053,17.2672697368421,140,6296.82
"{JUMBO BAG APPLES} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01822,0.341,5.31,643,2.68828790459966,10.6746166950596,219,6292.07
"{JUMBO BAG PINK VINTAGE PAISLEY} => {JUMBO BAG WOODLAND ANIMALS}","JUMBO BAG WOODLAND ANIMALS",0.01532,0.324,6.86,585,2.93349187935035,11.3120649651972,190,6289.67
"{CREAM HEART CARD HOLDER} => {WHITE HANGING HEART T-LIGHT HOLDER}","WHITE HANGING HEART T-LIGHT HOLDER",0.01122,0.391,3.18,319,3.2313000890472,15.6037399821906,125,6288.88
"{JUMBO BAG SCANDINAVIAN BLUE PAISLEY} => {JUMBO STORAGE BAG SUKI}","JUMBO STORAGE BAG SUKI",0.01948,0.442,6.83,449,2.7507347972973,11.4966216216216,198,6276.07
"{LUNCH BAG VINTAGE DOILY} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.02413,0.402,7.1,655,2.04046376811594,11.6772946859903,263,6273.91
"{SET/3 RED GINGHAM ROSE STORAGE BOX} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01012,0.388,3.42,292,2.49391702846117,22.1968162083936,113,6271.73
"{JUMBO BAG WOODLAND ANIMALS} => {JUMBO BAG SPACEBOY DESIGN}","JUMBO BAG SPACEBOY DESIGN",0.01598,0.339,9.04,570,2.66170802919708,12.192700729927,193,6270.97
"{JUMBO BAG ALPHABET} => {JUMBO STORAGE BAG SUKI}","JUMBO STORAGE BAG SUKI",0.01598,0.323,4.99,612,2.7507347972973,11.4966216216216,198,6251.34
"{SET OF 20 VINTAGE CHRISTMAS NAPKINS} => {PAPER CHAIN KIT VINTAGE CHRISTMAS}","PAPER CHAIN KIT VINTAGE CHRISTMAS",0.01281,0.384,8.59,376,3.36859068627451,12.8480392156863,144,6248.91
"{JUMBO BAG VINTAGE CHRISTMAS} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01012,0.39,3.44,289,2.49391702846117,22.1968162083936,113,6239.29
"{DOLLY GIRL LUNCH BOX} => {LUNCH BOX I LOVE LONDON}","LUNCH BOX I LOVE LONDON",0.01401,0.301,7.84,594,2.32673789173789,14.9729344729345,179,6228.84
"{JUMBO STORAGE BAG SKULLS} => {JUMBO  BAG BAROQUE BLACK WHITE}","JUMBO  BAG BAROQUE BLACK WHITE",0.0145,0.377,7.44,437,2.61653721682848,14.4174757281553,165,6214.97
"{WOOD 2 DRAWER CABINET WHITE FINISH} => {WHITE HANGING HEART T-LIGHT HOLDER}","WHITE HANGING HEART T-LIGHT HOLDER",0.0104,0.352,2.86,350,3.2313000890472,15.6037399821906,123,6211.79
"{JUMBO BAG PINK VINTAGE PAISLEY} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.02282,0.482,7.5,448,2.68828790459966,10.6746166950596,216,6196.6
